date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-20,26.92693012327914,8.145583156593222,44.911059986886364,34126797120
2025-03-21,26.050500407488943,7.574766280831173,43.58954196440948,34126797120
2025-03-22,25.16572945037533,7.862348039324604,44.35325575953721,34126797120
2025-03-23,24.290979723254388,5.597552783623276,42.62225622161917,34126797120
2025-03-24,23.44318104014389,4.399631674994162,41.74763286073917,34126797120
2025-03-25,22.637340104010818,4.455480726165427,41.55326956917846,34126797120
2025-03-26,21.88611803295596,2.578599167965779,40.83044639085362,34126797120
2025-03-27,21.1994881112852,2.250968326693719,39.15225925065399,34126797120
2025-03-28,20.584483453145737,2.593098304171764,38.83053523695023,34126797120
2025-03-29,20.045041431691168,2.5847055664654084,38.10215305827039,34126797120
2025-03-30,19.581948702375502,0.7970709512092382,38.16793707197077,34126797120
2025-03-31,19.192887527837037,0.09722859955596394,37.27106406959895,34126797120
2025-03-04,32.20230361153015,18.900486995321696,46.808155159764986,34126805261
2025-03-05,32.3688589370615,17.973370022145584,46.16547014152662,34126805261
2025-03-06,32.52386858371585,19.169988737311506,47.242399690004866,34126805261
2025-03-07,32.66582129598667,17.238449009965684,46.799387732494644,34126805261
2025-03-08,32.793700328284295,18.451091999476905,46.74612709072809,34126805261
2025-03-09,32.90693874972092,19.036587169682857,46.807871892987116,34126805261
2025-03-10,33.005353543331246,18.390130376492042,47.884444462467336,34126805261
2025-03-11,33.089062152427104,18.547497728872955,47.07801897160983,34126805261
2025-03-12,33.15838578832707,18.67337568297879,47.119252850125605,34126805261
2025-03-13,33.21374430739785,18.49200045038557,47.98865411279323,34126805261
2025-03-14,33.25554777393567,17.555416001869897,47.84810396855937,34126805261
2025-03-15,33.28408993905369,19.54714904385835,47.40829457667659,34126805261
2025-03-16,33.299448781023656,18.79131240859416,46.9568492415538,34126805261
2025-03-17,33.30139897281554,18.613986810154202,48.43510822613094,34126805261
2025-03-18,33.28934067797747,19.444276116346497,47.17410457279368,34126805261
2025-03-19,33.26224844321887,19.288349276775683,48.1853014643803,34126805261
2025-03-20,33.218643177135974,20.039051029706577,47.88053772839787,34126805261
2025-03-21,33.15658930707146,19.714275298784386,47.588312366655515,34126805261
2025-03-22,33.0737182214538,19.188069701889784,47.46277940060464,34126805261
2025-03-23,32.96727806783285,17.28990565994487,46.873354645092014,34126805261
2025-03-24,32.83420892373579,18.32633583572385,47.06949009575578,34126805261
2025-03-25,32.67124132564468,18.13711534053,47.95840326148967,34126805261
2025-03-26,32.475015167693584,17.1750114969861,46.39681566500827,34126805261
2025-03-27,32.24221510098678,17.594507511008405,46.87602355588937,34126805261
2025-03-28,31.96971780901394,16.396721947502282,47.07853441966596,34126805261
2025-03-29,31.6547459323785,16.7714550787321,46.49648819480449,34126805261
2025-03-30,31.29502299017375,16.18924711164566,45.97071139728525,34126805261
2025-03-31,30.888923413357656,15.939854107582102,45.84012578319972,34126805261
2024-06-04,3.789540247629068,2.2995706820524635,5.459762958119228,25671218131
2024-06-05,3.793674436874996,2.2907140663326984,5.382804399502664,25671218131
2024-06-06,3.797808626120923,2.214780467448276,5.434173366526592,25671218131
2024-06-07,3.80194281536685,2.1733149529624702,5.393423826572525,25671218131
2024-06-08,3.806077004612778,2.0867407553468924,5.2817060409166965,25671218131
2024-06-09,3.810211193858705,2.205172184363725,5.449013801053229,25671218131
2024-06-10,3.814345383104632,2.3038750858950445,5.3879564061055545,25671218131
2024-06-11,3.81847957235056,2.2665570372768857,5.484003758772565,25671218131
2024-06-12,3.822613761596486,2.3134371303432304,5.3727517818737045,25671218131
2024-06-13,3.826747950842414,2.2142572792343795,5.348569039540678,25671218131
2024-06-14,3.830882140088341,2.220294973711905,5.466229003066217,25671218131
2024-06-15,3.835016329334268,2.3976480287328634,5.356020617088154,25671218131
2024-06-16,3.8391505185801957,2.3415714985292273,5.427924756444372,25671218131
2024-06-17,3.8432847078261227,2.27202579464284,5.357132074643738,25671218131
2024-06-18,3.8474188970720498,2.2353884022953228,5.44946425885446,25671218131
2024-06-19,3.8515530863179777,2.2480080863824887,5.428284192168832,25671218131
2024-06-20,3.855687275563904,2.3167469963314202,5.285680441697447,25671218131
2024-06-21,3.8598214648098317,2.3096955203913883,5.51693338925234,25671218131
2024-06-22,3.8639556540557587,2.198235613365347,5.477417018061671,25671218131
2024-06-23,3.8680898433016857,2.1785284940731726,5.510731098632715,25671218131
2024-06-24,3.8722240325476127,2.4271850061236218,5.389148985050518,25671218131
2024-06-25,3.8763582217935406,2.3401218570587603,5.404346276724232,25671218131
2024-06-26,3.8804924110394676,2.3087122375315188,5.368714735280414,25671218131
2024-06-27,3.8846266002853946,2.2718684846413804,5.452894287228131,25671218131
2024-06-28,3.8887607895313216,2.289657604587212,5.524007247677368,25671218131
2024-06-29,3.8928949787772487,2.2704642648438695,5.419860471064961,25671218131
2024-06-30,3.8970291680231766,2.3548066365244424,5.510871524244434,25671218131
2024-07-01,3.901163357269104,2.482826838001231,5.588205568630927,25671218131
2025-03-04,24.08825853482052,23.105271489788393,24.992500744800658,25671218642
2025-03-05,27.544747100352875,26.596051389430396,28.467097451571615,25671218642
2025-03-06,31.3758557938163,30.47441430448282,32.28029430841803,25671218642
2025-03-07,35.55372660073409,34.64689952890823,36.47144171582841,25671218642
2025-03-08,40.039921050274394,39.12629098991091,41.07237938100326,25671218642
2025-03-09,44.785492185408614,43.85753472378609,45.71118058581341,25671218642
2025-03-10,49.73132661299395,48.789380893580415,50.67442504364135,25671218642
2025-03-11,54.80876377021484,53.87259600011868,55.76608917121366,25671218642
2025-03-12,59.94049242848553,58.97763749700068,60.9115086507896,25671218642
2025-03-13,65.04171701173594,64.14777499949236,66.01782260302812,25671218642
2025-03-14,70.021578727046,69.07594736838395,71.01414768772214,25671218642
2025-03-15,74.78480899994715,73.7974542320677,75.70805036290086,25671218642
2025-03-16,79.2335854863716,78.2864944412867,80.16360431654107,25671218642
2025-03-17,83.26955420996775,82.32098145299415,84.19305094151348,25671218642
2025-03-18,86.7959753508801,85.79194814792058,87.75969774529368,25671218642
2025-03-19,89.71994508462267,88.76543372471261,90.6030684328323,25671218642
2025-03-20,91.95464180896944,91.07531695294264,92.8598070245974,25671218642
2025-03-21,93.421542253253,92.47891434072835,94.38778995600407,25671218642
2025-03-22,94.05255145854271,93.11683482803916,94.94144830097089,25671218642
2025-03-23,93.79199053661614,92.80649263753168,94.75636013659741,25671218642
2025-03-24,92.59838751072094,91.646820796563,93.50851109004536,25671218642
2025-03-25,90.44601942342643,89.46779503190325,91.42122317246718,25671218642
2025-03-26,87.32615823867347,86.36766581892259,88.18230654431322,25671218642
2025-03-27,83.24797879528361,82.31130358477972,84.21407486098636,25671218642
2025-03-28,78.23909407963178,77.29161326138832,79.09760727401651,25671218642
2025-03-29,72.34569122775194,71.33763516249003,73.29493123771633,25671218642
2025-03-30,65.63225075903712,64.67990448226303,66.55476971541783,25671218642
2025-03-31,58.180841373484405,57.31117703892496,59.086572902163674,25671218642
2024-10-22,1.0,0.9999999986461107,1.0000000013611563,40000050358
2024-10-23,1.0,0.9999999987465488,1.000000001231657,40000050358
2024-10-24,1.0,0.9999999986584833,1.0000000012303958,40000050358
2024-10-25,1.0,0.9999999987242837,1.000000001331819,40000050358
2024-10-26,1.0,0.9999999987812578,1.0000000012828525,40000050358
2024-10-27,1.0,0.9999999987880386,1.0000000013809964,40000050358
2024-10-28,1.0,0.9999999987335522,1.000000001201984,40000050358
2024-10-29,1.0,0.9999999986994674,1.0000000014215609,40000050358
2024-10-30,1.0,0.9999999986826376,1.0000000012953743,40000050358
2024-10-31,1.0,0.9999999986666047,1.0000000012937929,40000050358
2024-11-01,1.0,0.9999999987679774,1.0000000013341903,40000050358
2024-11-02,1.0,0.9999999987331979,1.0000000012539596,40000050358
2024-11-03,1.0,0.9999999986364534,1.0000000012005001,40000050358
2024-11-04,1.0,0.999999998781673,1.0000000012115946,40000050358
2024-11-05,1.0,0.9999999987087698,1.0000000012531058,40000050358
2024-11-06,1.0,0.999999998748334,1.000000001225066,40000050358
2024-11-07,1.0,0.9999999987927747,1.0000000013011239,40000050358
2024-11-08,1.0,0.9999999987103544,1.0000000013002617,40000050358
2024-11-09,1.0,0.9999999986516831,1.00000000135273,40000050358
2024-11-10,1.0,0.9999999987168013,1.0000000012647108,40000050358
2024-11-11,1.0,0.9999999986270119,1.0000000013317971,40000050358
2024-11-12,1.0,0.9999999987617553,1.0000000014003558,40000050358
2024-11-13,1.0,0.9999999986412551,1.0000000013579322,40000050358
2024-11-14,1.0,0.9999999986434664,1.0000000014027797,40000050358
2024-11-15,1.0,0.9999999987117576,1.0000000014036179,40000050358
2024-11-16,1.0,0.9999999986616732,1.000000001363587,40000050358
2024-11-17,1.0,0.9999999986793565,1.0000000013508656,40000050358
2024-11-18,1.0,0.9999999987035567,1.0000000014022916,40000050358
2024-12-31,7.585582207787934,7.024025581166875,8.14097947513563,40154920524
2025-01-01,7.6245401443000835,7.016188126313796,8.154287763315454,40154920524
2025-01-02,7.663498080812233,7.032434086176799,8.245268042281095,40154920524
2025-01-03,7.702456017324383,7.158015274592319,8.281280627290403,40154920524
2025-01-04,7.741413953836532,7.205571836761063,8.289235717341704,40154920524
2025-01-05,7.780371890348682,7.220014632264385,8.309476683597824,40154920524
2025-01-06,7.819329826860829,7.2354912488698355,8.367818606462512,40154920524
2025-01-07,7.858287763372982,7.286208030341993,8.430319135197383,40154920524
2025-01-08,7.89724569988513,7.340298325627344,8.451618902794868,40154920524
2025-01-09,7.93620363639728,7.383205065171892,8.505914608953367,40154920524
2025-01-10,7.975161572909429,7.432301294256093,8.529710144539303,40154920524
2025-01-11,8.01411950942158,7.42118222448665,8.598888533040236,40154920524
2025-01-12,8.053077445933727,7.500404638986096,8.597066926339727,40154920524
2025-01-13,8.092035382445879,7.563786311588143,8.63571957018141,40154920524
2025-01-14,8.130993318958026,7.580392819005597,8.675026593369026,40154920524
2025-01-15,8.169951255470178,7.590423342288482,8.698908894628218,40154920524
2025-01-16,8.208909191982325,7.689837169806998,8.783483240965168,40154920524
2025-01-17,8.247867128494477,7.7343545027557905,8.857648531420214,40154920524
2025-01-18,8.286825065006624,7.733817161035012,8.848417083175677,40154920524
2025-01-19,8.325783001518776,7.78405719177813,8.878907366587056,40154920524
2025-01-20,8.364740938030923,7.799185666987956,8.923067082477527,40154920524
2025-01-21,8.403698874543071,7.84249613647124,8.994715492898571,40154920524
2025-01-22,8.442656811055222,7.901083553087317,9.013257185454378,40154920524
2025-01-23,8.481614747567374,7.9400681365832595,9.033530938249529,40154920524
2025-01-24,8.520572684079522,7.967712599910839,9.046499055306668,40154920524
2025-01-25,8.559530620591671,7.989114696422758,9.135526364560683,40154920524
2025-01-26,8.59848855710382,8.022256456813793,9.168377002176415,40154920524
2025-01-27,8.63744649361597,8.101835494730066,9.218361957655588,40154920524
2024-09-03,-6.69474375115316,-7.505875775047273,-5.961810872433882,40154921194
2024-09-04,-6.7418914567823744,-7.481697950504198,-5.941737529491036,40154921194
2024-09-05,-6.789039162411587,-7.550068238202955,-6.0529284987982654,40154921194
2024-09-06,-6.836186868040803,-7.6361888517393215,-6.035464842675581,40154921194
2024-09-07,-6.883334573670018,-7.6523043881155415,-6.103829826132219,40154921194
2024-09-08,-6.93048227929923,-7.716501650720873,-6.140178230735018,40154921194
2024-09-09,-6.977629984928445,-7.70184192380803,-6.204628910516882,40154921194
2024-09-10,-7.0247776905576576,-7.7919883888195764,-6.232822127708948,40154921194
2024-09-11,-7.071925396186872,-7.820224033592429,-6.3266686589023795,40154921194
2024-09-12,-7.119073101816086,-7.8956796802474365,-6.371139124002935,40154921194
2024-09-13,-7.166220807445301,-7.9453875770561355,-6.381847738653362,40154921194
2024-09-14,-7.2133685130745135,-7.938169408262383,-6.436152515404092,40154921194
2024-09-15,-7.260516218703728,-8.005349923847696,-6.419097665248264,40154921194
2024-09-16,-7.307663924332941,-8.039293546307452,-6.59853071688623,40154921194
2024-09-17,-7.354811629962155,-8.096863807195275,-6.6255926077483105,40154921194
2024-09-18,-7.401959335591371,-8.197855417622105,-6.657214746738819,40154921194
2024-09-19,-7.449107041220584,-8.215239693503458,-6.726338186891331,40154921194
2024-09-20,-7.496254746849798,-8.232118934012455,-6.73308448379823,40154921194
2024-09-21,-7.543402452479011,-8.273506717322435,-6.803700680293059,40154921194
2024-09-22,-7.5905501581082255,-8.352592470823963,-6.920094812378345,40154921194
2024-09-23,-7.637697863737438,-8.377022005312428,-6.892039529845957,40154921194
2024-09-24,-7.684845569366654,-8.447108004907632,-6.938619654907231,40154921194
2024-09-25,-7.731993274995867,-8.491928016367039,-7.039845428076002,40154921194
2024-09-26,-7.7791409806250815,-8.5990048948133,-7.030539830464959,40154921194
2024-09-27,-7.826288686254294,-8.613001207067247,-7.110632512621119,40154921194
2024-09-28,-7.873436391883509,-8.708917466572776,-7.112805146822711,40154921194
2024-09-29,-7.920584097512721,-8.674466479426975,-7.140246908939329,40154921194
2024-09-30,-7.967731803141936,-8.789116369978116,-7.194458243394739,40154921194
2025-03-04,-1.7298623844520145,-3.6542136953780795,0.32460184183046853,35418350431
2025-03-05,-1.608975501514459,-3.750786004216089,0.35336570762992836,35418350431
2025-03-06,-1.493789775161241,-3.524134972507971,0.5014496449837685,35418350431
2025-03-07,-1.3875391400396588,-3.4794369323182432,0.4791719457533352,35418350431
2025-03-08,-1.2933592358893575,-3.328994431130558,0.7385984677038361,35418350431
2025-03-09,-1.2141923944191215,-3.147296021842783,0.7714900531691418,35418350431
2025-03-10,-1.1526966226114717,-3.2010164337244653,0.8161235366094977,35418350431
2025-03-11,-1.111161319796477,-3.1475652524937927,0.971416402992091,35418350431
2025-03-12,-1.091432289451706,-3.1800472962538997,0.8591663025315411,35418350431
2025-03-13,-1.0948483546389158,-3.375834475638589,0.8378259974753813,35418350431
2025-03-14,-1.1221915653146028,-3.0865418510669196,0.7464856764489309,35418350431
2025-03-15,-1.1736526055142962,-3.128621775305774,0.7876710588545658,35418350431
2025-03-16,-1.248812579397996,-3.2669139119873156,0.7162925352535776,35418350431
2025-03-17,-1.3466418896114463,-3.3482223896442713,0.6461890399002187,35418350431
2025-03-18,-1.465516432684365,-3.4316298091021165,0.6349684362428133,35418350431
2025-03-19,-1.6032508382544828,-3.6205185281401477,0.31144534062653145,35418350431
2025-03-20,-1.7571479861716668,-3.835213942165249,0.1672514057882024,35418350431
2025-03-21,-1.9240635621249975,-3.9118443566199477,0.08269038969807499,35418350431
2025-03-22,-2.1004839721185,-4.060609026791546,-0.22059919960093713,35418350431
2025-03-23,-2.28261554162907,-4.289322911995209,-0.19953846540229034,35418350431
2025-03-24,-2.4664825881263086,-4.419285355458471,-0.523977054594598,35418350431
2025-03-25,-2.648031685650147,-4.6340792262287955,-0.5852591897454871,35418350431
2025-03-26,-2.8232392453466923,-4.861459759050813,-0.785581949862482,35418350431
2025-03-27,-2.9882194220441,-4.979058730687605,-0.7503121216384857,35418350431
2025-03-28,-3.139329327619914,-5.062300150142611,-1.2057778341965792,35418350431
2025-03-29,-3.2732685882210006,-5.1799982957757065,-1.3453241002235237,35418350431
2025-03-30,-3.387170422982376,-5.400605442964415,-1.112562293016382,35418350431
2025-03-31,-3.4786816429943657,-5.542178718931032,-1.4245143689672861,35418350431
2025-03-04,5.574076794074285,4.1591682469342475,7.197949433463736,35760802213
2025-03-05,5.574002625635359,3.955870106330952,7.222155278014435,35760802213
2025-03-06,5.573928457196432,3.9949976589710614,7.223772543771695,35760802213
2025-03-07,5.573854288757506,4.016991754152306,7.039349054839034,35760802213
2025-03-08,5.57378012031858,3.876126569438633,7.084926293592334,35760802213
2025-03-09,5.573705951879654,4.105847645985916,7.076637218936963,35760802213
2025-03-10,5.573631783440728,4.084718429036059,7.125064029094278,35760802213
2025-03-11,5.573557615001802,3.909115968867428,7.150776014161156,35760802213
2025-03-12,5.573483446562875,3.840000196956597,7.223831035931328,35760802213
2025-03-13,5.573409278123949,3.971586916747702,7.117764614533603,35760802213
2025-03-14,5.573335109685022,4.078238032315281,7.187213991683411,35760802213
2025-03-15,5.5732609412460965,3.860139920955845,7.157642986443971,35760802213
2025-03-16,5.57318677280717,3.9899585593424507,7.182340242573193,35760802213
2025-03-17,5.573112604368244,4.042780709862502,7.231827312351387,35760802213
2025-03-18,5.573038435929318,3.977482184530166,7.208243104573133,35760802213
2025-03-19,5.572964267490391,4.004057163531485,7.160379456460548,35760802213
2025-03-20,5.572890099051465,3.8919572177051664,7.108697826338272,35760802213
2025-03-21,5.572815930612538,3.9217854542904926,7.086406215167503,35760802213
2025-03-22,5.572741762173612,4.048914686351362,7.10295741652639,35760802213
2025-03-23,5.572667593734686,3.995572267326708,7.19982777339799,35760802213
2025-03-24,5.57259342529576,3.8761512346746314,7.110665017752174,35760802213
2025-03-25,5.572519256856834,4.010086037047901,7.161993932456306,35760802213
2025-03-26,5.572445088417908,4.070686666024835,7.1793526907594805,35760802213
2025-03-27,5.572370919978981,4.056577039902892,7.073950269370838,35760802213
2025-03-28,5.572296751540055,3.890567643681031,7.083226522719244,35760802213
2025-03-29,5.572222583101128,4.026112606958491,7.1645331428494465,35760802213
2025-03-30,5.572148414662203,4.027106255402789,7.147118353170488,35760802213
2025-03-31,5.572074246223276,3.885863733162175,7.106261850622938,35760802213
2025-02-25,3.703437964010566,0.5582134986112174,6.6302926686915775,35760805589
2025-02-26,3.7089205584157345,0.44526281853347655,6.734236738646908,35760805589
2025-02-27,3.714403152820904,0.6195667762823611,6.751577072810387,35760805589
2025-02-28,3.7198857472260713,0.5679521080982839,6.747941631994063,35760805589
2025-03-01,3.7253683416312406,0.7277555888954775,6.9098405860833605,35760805589
2025-03-02,3.730850936036409,0.5756445690232483,6.817205515925895,35760805589
2025-03-03,3.7363335304415775,0.7672346948258778,6.830908146072241,35760805589
2025-03-04,3.7418161248467467,0.7645794013402972,6.824295657915859,35760805589
2025-03-05,3.747298719251915,0.44451821182161005,6.698357027561946,35760805589
2025-03-06,3.7527813136570836,0.7257171742769014,6.870351257726796,35760805589
2025-03-07,3.758263908062252,0.563023530148522,6.95847291560002,35760805589
2025-03-08,3.7637465024674204,0.6711955288209351,6.956821856497963,35760805589
2025-03-09,3.7692290968725897,0.6582526503301062,6.9140647659390435,35760805589
2025-03-10,3.774711691277758,0.801399547222597,6.809307159597546,35760805589
2025-03-11,3.7801942856829265,0.7878230368089048,6.70680551288984,35760805589
2025-03-12,3.785676880088095,0.8286407565030937,6.740667540983446,35760805589
2025-03-13,3.7911594744932633,0.7112234378238073,6.685750792193178,35760805589
2025-03-14,3.7966420688984317,0.8081592135574998,6.766530401160153,35760805589
2025-03-15,3.802124663303601,0.8358987220803776,7.022098588691429,35760805589
2025-03-16,3.8076072577087694,0.876989379528778,6.981395741579365,35760805589
2025-03-17,3.8130898521139387,0.8642909996468773,6.906204935165468,35760805589
2025-03-18,3.818572446519107,0.49220534961095697,7.0064591222152695,35760805589
2025-03-19,3.8240550409242755,0.6017484974157173,6.957724656436483,35760805589
2025-03-20,3.829537635329444,0.8670810594346806,7.079605717574992,35760805589
2025-03-21,3.8350202297346123,0.6960422503903394,6.805387080704476,35760805589
2025-03-22,3.8405028241397807,0.7241635127206103,6.935174758434737,35760805589
2025-03-23,3.84598541854495,0.5963502746136686,7.0425649924225375,35760805589
2025-03-24,3.8514680129501184,0.537585228993085,6.894516639391726,35760805589
2025-02-25,8.792876026250982,5.740837604331849,11.756699742732224,35760808536
2025-02-26,8.811491363326333,5.8367979168717214,11.68136187004771,35760808536
2025-02-27,8.830106700401686,5.673656928364445,11.87973081708949,35760808536
2025-02-28,8.848722037477037,5.85330667804543,11.84241064512422,35760808536
2025-03-01,8.86733737455239,6.013110928276493,11.751502682809512,35760808536
2025-03-02,8.885952711627743,5.955617607657474,11.827942804331338,35760808536
2025-03-03,8.904568048703096,5.864406590001792,11.739538627938678,35760808536
2025-03-04,8.923183385778445,5.8088131575434225,11.649016064084048,35760808536
2025-03-05,8.9417987228538,5.885493943238431,11.905277775058877,35760808536
2025-03-06,8.960414059929155,6.074903859084236,11.864826642808191,35760808536
2025-03-07,8.979029397004505,6.044953419798056,12.046244667763608,35760808536
2025-03-08,8.99764473407986,6.049328089685614,11.838420930092651,35760808536
2025-03-09,9.016260071155209,5.988061728314332,11.948354881359014,35760808536
2025-03-10,9.034875408230564,6.148634027159947,12.120908947998327,35760808536
2025-03-11,9.053490745305915,6.445982584131591,12.307121846889057,35760808536
2025-03-12,9.072106082381268,6.186491988281466,11.989858610766818,35760808536
2025-03-13,9.090721419456619,5.895315950039135,11.695560150102999,35760808536
2025-03-14,9.109336756531972,6.245667346860408,11.922339590399728,35760808536
2025-03-15,9.127952093607327,6.162063505067678,12.13960244822489,35760808536
2025-03-16,9.146567430682678,6.053636527511143,12.230663586889236,35760808536
2025-03-17,9.165182767758031,6.330707563728722,12.281680548902484,35760808536
2025-03-18,9.183798104833382,6.288263834405823,12.22766962013192,35760808536
2025-03-19,9.202413441908735,6.147331800665035,12.035570519830395,35760808536
2025-03-20,9.221028778984088,6.285941513578932,12.424266842944263,35760808536
2025-03-21,9.239644116059441,6.459099866652227,12.208670531982282,35760808536
2025-03-22,9.258259453134793,6.2071331152760845,12.045714026090657,35760808536
2025-03-23,9.276874790210146,6.28068767351498,12.26822013455001,35760808536
2025-03-24,9.295490127285499,6.410044751591871,12.139592362816886,35760808536
2025-03-04,56.69132824481241,56.411004445940094,56.94984093858856,35760809177
2025-03-05,66.87399267078557,66.62072206667058,67.15481140452579,35760809177
2025-03-06,82.01280377054428,81.75217410433396,82.29398659945772,35760809177
2025-03-07,102.5237177730342,102.25243588849484,102.80062531348466,35760809177
2025-03-08,128.7159993437117,128.46079852089557,128.97000163460444,35760809177
2025-03-09,160.77969565111934,160.49523923628382,161.02642321153564,35760809177
2025-03-10,198.7755588584581,198.50045333855675,199.05078323991694,35760809177
2025-03-11,242.6277151115562,242.3457602725466,242.91181507552554,35760809177
2025-03-12,292.119316754951,291.86981815837424,292.39225793520717,35760809177
2025-03-13,346.8913464704031,346.6178420259223,347.18164518808015,35760809177
2025-03-14,406.44466893981917,406.1643774750279,406.7147563720765,35760809177
2025-03-15,470.14534925489284,469.86538836626727,470.40565687017283,35760809177
2025-03-16,537.2331795119212,536.9564730806961,537.4891193942426,35760809177
2025-03-17,606.8332777619693,606.5514556293549,607.1279288458653,35760809177
2025-03-18,677.9705486611525,677.7168785668962,678.2552231024215,35760809177
2025-03-19,749.5867246631537,749.3141264566623,749.869670416032,35760809177
2025-03-20,820.5596422092834,820.2992887061177,820.8326731829723,35760809177
2025-03-21,889.7243507131682,889.4255114117992,889.9898274836302,35760809177
2025-03-22,955.895604690883,955.6178809669351,956.1494574010255,35760809177
2025-03-23,1017.8912523629834,1017.6177747579881,1018.1806473479668,35760809177
2025-03-24,1074.5560084278193,1074.285786435521,1074.8283805725894,35760809177
2025-03-25,1124.7850851658482,1124.52202746913,1125.0694236242648,35760809177
2025-03-26,1167.547154972289,1167.266908849325,1167.808392700713,35760809177
2025-03-27,1201.906128907452,1201.6160256707972,1202.1803114710315,35760809177
2025-03-28,1227.0412596504166,1226.7906111318737,1227.3122788931423,35760809177
2025-03-29,1242.265112814811,1242.018950422346,1242.5386064979,35760809177
2025-03-30,1247.0389970770132,1246.7773737098469,1247.3187494726353,35760809177
2025-03-31,1240.9854998655278,1240.7183919105678,1241.2602540757346,35760809177
2024-11-12,1.9983852389044556,1.9983852389035066,1.9983852389054737,3576081009
2024-11-13,1.9999603738250906,1.9999603738241387,1.9999603738261527,3576081009
2024-11-14,2.0015355087457256,2.001535508744835,2.0015355087466604,3576081009
2024-11-15,2.0031106436663606,2.0031106436653796,2.003110643667392,3576081009
2024-11-16,2.0046857785869956,2.004685778585974,2.004685778588006,3576081009
2024-11-17,2.00626091350763,2.0062609135066323,2.0062609135086285,3576081009
2024-11-18,2.0078360484282656,2.0078360484272695,2.007836048429304,3576081009
2024-11-19,2.0094111833489,2.009411183347845,2.009411183349954,3576081009
2024-11-20,2.010986318269535,2.0109863182685315,2.010986318270517,3576081009
2024-11-21,2.01256145319017,2.012561453189227,2.0125614531912026,3576081009
2024-11-22,2.0141365881108046,2.0141365881098814,2.014136588111906,3576081009
2024-11-23,2.01571172303144,2.0157117230304733,2.015711723032477,3576081009
2024-11-24,2.0172868579520746,2.0172868579511123,2.0172868579531236,3576081009
2024-11-25,2.0188619928727096,2.0188619928716993,2.0188619928736644,3576081009
2024-11-26,2.0204371277933446,2.0204371277923383,2.0204371277943474,3576081009
2024-11-27,2.0220122627139796,2.022012262712952,2.0220122627150467,3576081009
2024-11-28,2.0235873976346146,2.023587397633602,2.023587397635574,3576081009
2024-11-29,2.025162532555249,2.025162532554226,2.0251625325563447,3576081009
2024-11-30,2.0267376674758846,2.0267376674748134,2.026737667476958,3576081009
2024-12-01,2.028312802396519,2.0283128023954893,2.028312802397529,3576081009
2024-12-02,2.0298879373171546,2.029887937316148,2.0298879373182728,3576081009
2024-12-03,2.031463072237789,2.031463072236799,2.0314630722388567,3576081009
2024-12-04,2.033038207158424,2.0330382071573427,2.033038207159441,3576081009
2024-12-05,2.034613342079059,2.034613342078093,2.0346133420801475,3576081009
2024-12-06,2.0361884769996936,2.0361884769985883,2.0361884770008074,3576081009
2024-12-07,2.0377636119203295,2.03776361191941,2.037763611921423,3576081009
2024-12-08,2.039338746840964,2.0393387468399387,2.0393387468420623,3576081009
2024-12-09,2.0409138817615986,2.040913881760525,2.0409138817626946,3576081009
2025-01-14,1.0252015887742392,1.0252015887692947,1.0252015887788173,35760810972
2025-01-15,1.0503857790942375,1.0503857790893822,1.0503857790992,35760810972
2025-01-16,1.0755699694142353,1.0755699694091403,1.0755699694192244,35760810972
2025-01-17,1.100754159734234,1.1007541597295074,1.1007541597390955,35760810972
2025-01-18,1.125938350054232,1.1259383500489442,1.1259383500592643,35760810972
2025-01-19,1.1511225403742298,1.151122540369016,1.1511225403792342,35760810972
2025-01-20,1.176306730694228,1.1763067306889134,1.1763067306996133,35760810972
2025-01-21,1.201490921014226,1.2014909210084204,1.201490921019267,35760810972
2025-01-22,1.2266751113342238,1.2266751113287926,1.2266751113394765,35760810972
2025-01-23,1.2518593016542225,1.2518593016484234,1.2518593016598376,35760810972
2025-01-24,1.2770434919742204,1.277043491967967,1.2770434919796816,35760810972
2025-01-25,1.3022276822942187,1.3022276822875236,1.302227682299372,35760810972
2025-01-26,1.3274118726142166,1.3274118726074218,1.3274118726199593,35760810972
2025-01-27,1.3525960629342144,1.3525960629267402,1.352596062940216,35760810972
2025-01-28,1.3777802532542127,1.3777802532469696,1.3777802532598904,35760810972
2025-01-29,1.4029644435742106,1.4029644435664232,1.4029644435810593,35760810972
2025-01-30,1.4281486338942093,1.4281486338856062,1.428148633900428,35760810972
2025-01-31,1.4533328242142072,1.4533328242039403,1.4533328242208465,35760810972
2025-02-01,1.478517014534205,1.4785170145206687,1.4785170145409006,35760810972
2025-02-02,1.5037012048542033,1.5037012048087937,1.503701204861503,35760810972
2025-02-03,1.5288853951742012,1.5288853951101755,1.5288853951811958,35760810972
2025-02-04,1.554069585494199,1.554069585345613,1.5540695855026445,35760810972
2025-02-05,1.5792537758141978,1.579253775431217,1.5792537758235707,35760810972
2025-02-06,1.6044379661341956,1.6044379656349381,1.604437966143424,35760810972
2025-02-07,1.629622156454194,1.6296221557673607,1.6296221564641655,35760810972
2025-02-08,1.6548063467741922,1.6548063458959503,1.654806346804608,35760810972
2025-02-09,1.6799905370941906,1.6799905361006542,1.6799905372909139,35760810972
2025-02-10,1.7051747274141884,1.7051747262894914,1.7051747276715281,35760810972
2025-03-04,2.199058508158871,-0.03683852355871244,4.4652936509194285,3577564803
